language,platform,taskset,nrow,time
CPP,Single,true,6000000,52980
CPP,Single,false,6000000,52615
CPP,Parallel,false,6000000,82666
CPP,Single,true,5000000,44645
CPP,Single,false,5000000,44754
CPP,Parallel,false,5000000,78775
CPP,Single,true,4000000,36534
CPP,Single,false,4000000,36476
CPP,Parallel,false,4000000,75549
CPP,Single,true,3000000,28555
CPP,Single,false,3000000,28387
CPP,Parallel,false,3000000,74253
CPP,Single,true,2000000,20152
CPP,Single,false,2000000,20348
CPP,Parallel,false,2000000,75007
CPP,Single,true,1000000,11927
CPP,Single,false,1000000,11974
CPP,Parallel,false,1000000,71114
CPP,Single,true,10000000,86227
CPP,Single,false,10000000,85754
CPP,Parallel,false,10000000,88126
CPP,Single,true,9000000,107375
CPP,Single,false,9000000,77909
CPP,Parallel,false,9000000,81454
CPP,Single,true,8000000,69683
CPP,Single,false,8000000,70138
CPP,Parallel,false,8000000,80705
CPP,Single,true,7000000,61749
CPP,Single,false,7000000,60696
CPP,Parallel,false,7000000,82521
CPP,Single,true,6000000,52981
CPP,Single,false,6000000,53292
CPP,Parallel,false,6000000,81440
CPP,Single,true,5000000,45125
CPP,Single,false,5000000,44390
CPP,Parallel,false,5000000,77763
CPP,Single,true,4000000,36525
CPP,Single,false,4000000,36576
CPP,Parallel,false,4000000,76474
CPP,Single,true,3000000,28738
CPP,Single,false,3000000,28555
CPP,Parallel,false,3000000,74727
CPP,Single,true,2000000,20338
CPP,Single,false,2000000,20338
CPP,Parallel,false,2000000,73413
CPP,Single,true,1000000,12037
CPP,Single,false,1000000,12035
CPP,Parallel,false,1000000,71053
CPP,Single,true,10000000,86173
CPP,Single,false,10000000,86293
CPP,Parallel,false,10000000,88751
CPP,Single,true,9000000,77817
CPP,Single,false,9000000,78233
CPP,Parallel,false,9000000,81107
CPP,Single,true,8000000,70034
CPP,Single,false,8000000,68903
CPP,Parallel,false,8000000,83504
CPP,Single,true,7000000,61253
CPP,Single,false,7000000,61332
CPP,Parallel,false,7000000,79762
CPP,Single,true,6000000,53601
CPP,Single,false,6000000,53388
CPP,Parallel,false,6000000,79787
CPP,Single,true,5000000,44497
CPP,Single,false,5000000,44944
