baseline,language,taskset,execution,platform,seq_rand,nrow,time
Json+GzipJava,Java,false,IO,Single,Random,4000000,474130
Json+GzipJava,Java,true,IO,Single,Random,4000000,471219
Json+GzipJava,Java,false,IO,Parallel,Random,4000000,70224
Json+GzipJava,Java,false,Total,Single,Sequential,4000000,305936
Json+GzipJava,Java,true,Total,Single,Sequential,4000000,408127
Json+GzipJava,Java,false,Total,Parallel,Sequential,4000000,48195
Json+GzipJava,Java,false,Total,Single,Random,4000000,859569
Json+GzipJava,Java,true,Total,Single,Random,4000000,926881
Json+GzipJava,Java,false,Total,Parallel,Random,4000000,97541
Json+GzipJava,Java,false,IO,Single,Sequential,3000000,3734
Json+GzipJava,Java,true,IO,Single,Sequential,3000000,3934
Json+GzipJava,Java,false,IO,Parallel,Sequential,3000000,16222
Json+GzipJava,Java,false,IO,Single,Random,3000000,355406
Json+GzipJava,Java,true,IO,Single,Random,3000000,353580
Json+GzipJava,Java,false,IO,Parallel,Random,3000000,56215
Json+GzipJava,Java,false,Total,Single,Sequential,3000000,243654
Json+GzipJava,Java,true,Total,Single,Sequential,3000000,305272
Json+GzipJava,Java,false,Total,Parallel,Sequential,3000000,40587
Json+GzipJava,Java,false,Total,Single,Random,3000000,640353
Json+GzipJava,Java,true,Total,Single,Random,3000000,701107
Json+GzipJava,Java,false,Total,Parallel,Random,3000000,78897
Json+GzipJava,Java,false,IO,Single,Sequential,2000000,3191
Json+GzipJava,Java,true,IO,Single,Sequential,2000000,3338
Json+GzipJava,Java,false,IO,Parallel,Sequential,2000000,16669
Json+GzipJava,Java,false,IO,Single,Random,2000000,238701
Json+GzipJava,Java,true,IO,Single,Random,2000000,236562
Json+GzipJava,Java,false,IO,Parallel,Random,2000000,43171
Json+GzipJava,Java,false,Total,Single,Sequential,2000000,167212
Json+GzipJava,Java,true,Total,Single,Sequential,2000000,207513
Json+GzipJava,Java,false,Total,Parallel,Sequential,2000000,33385
Json+GzipJava,Java,false,Total,Single,Random,2000000,427838
Json+GzipJava,Java,true,Total,Single,Random,2000000,468135
Json+GzipJava,Java,false,Total,Parallel,Random,2000000,58204
Json+GzipJava,Java,false,IO,Single,Sequential,1000000,2378
Json+GzipJava,Java,true,IO,Single,Sequential,1000000,2668
Json+GzipJava,Java,false,IO,Parallel,Sequential,1000000,17440
Json+GzipJava,Java,false,IO,Single,Random,1000000,120137
Json+GzipJava,Java,true,IO,Single,Random,1000000,119312
Json+GzipJava,Java,false,IO,Parallel,Random,1000000,29847
Json+GzipJava,Java,false,Total,Single,Sequential,1000000,85510
Json+GzipJava,Java,true,Total,Single,Sequential,1000000,107377
Json+GzipJava,Java,false,Total,Parallel,Sequential,1000000,25875
Json+GzipJava,Java,false,Total,Single,Random,1000000,218951
Json+GzipJava,Java,true,Total,Single,Random,1000000,240426
Json+GzipJava,Java,false,Total,Parallel,Random,1000000,37944
BsonJava,Java,false,IO,Single,Sequential,10000000,104269
BsonJava,Java,true,IO,Single,Sequential,10000000,15245
BsonJava,Java,false,IO,Parallel,Sequential,10000000,18043
BsonJava,Java,false,IO,Single,Random,10000000,1171606
BsonJava,Java,true,IO,Single,Random,10000000,1163647
BsonJava,Java,false,IO,Parallel,Random,10000000,150092
BsonJava,Java,false,Total,Single,Sequential,10000000,343308
BsonJava,Java,true,Total,Single,Sequential,10000000,541661
BsonJava,Java,false,Total,Parallel,Sequential,10000000,79011
BsonJava,Java,false,Total,Single,Random,10000000,2466065
BsonJava,Java,true,Total,Single,Random,10000000,2254320
BsonJava,Java,false,Total,Parallel,Random,10000000,1029992
BsonJava,Java,false,IO,Single,Sequential,9000000,66297
BsonJava,Java,true,IO,Single,Sequential,9000000,15792
BsonJava,Java,false,IO,Parallel,Sequential,9000000,18583
BsonJava,Java,false,IO,Single,Random,9000000,1304320
BsonJava,Java,true,IO,Single,Random,9000000,1282786
BsonJava,Java,false,IO,Parallel,Random,9000000,154658
BsonJava,Java,false,Total,Single,Sequential,9000000,303020
BsonJava,Java,true,Total,Single,Sequential,9000000,511842
BsonJava,Java,false,Total,Parallel,Sequential,9000000,78002
BsonJava,Java,false,Total,Single,Random,9000000,1789018
BsonJava,Java,true,Total,Single,Random,9000000,1827388
BsonJava,Java,false,Total,Parallel,Random,9000000,424318
BsonJava,Java,false,IO,Single,Sequential,8000000,43662
BsonJava,Java,true,IO,Single,Sequential,8000000,14042
BsonJava,Java,false,IO,Parallel,Sequential,8000000,18225
BsonJava,Java,false,IO,Single,Random,8000000,1147422
BsonJava,Java,true,IO,Single,Random,8000000,1130012
BsonJava,Java,false,IO,Parallel,Random,8000000,135678
BsonJava,Java,false,Total,Single,Sequential,8000000,259832
BsonJava,Java,true,Total,Single,Sequential,8000000,461128
BsonJava,Java,false,Total,Parallel,Sequential,8000000,81664
BsonJava,Java,false,Total,Single,Random,8000000,1381528
BsonJava,Java,true,Total,Single,Random,8000000,1515287
BsonJava,Java,false,Total,Parallel,Random,8000000,182337
BsonJava,Java,false,IO,Single,Sequential,7000000,21017
BsonJava,Java,true,IO,Single,Sequential,7000000,12619
BsonJava,Java,false,IO,Parallel,Sequential,7000000,18279
BsonJava,Java,false,IO,Single,Random,7000000,955798
BsonJava,Java,true,IO,Single,Random,7000000,948964
BsonJava,Java,false,IO,Parallel,Random,7000000,120778
BsonJava,Java,false,Total,Single,Sequential,7000000,216037
BsonJava,Java,true,Total,Single,Sequential,7000000,366041
BsonJava,Java,false,Total,Parallel,Sequential,7000000,67532
BsonJava,Java,false,Total,Single,Random,7000000,1245694
BsonJava,Java,true,Total,Single,Random,7000000,1348042
BsonJava,Java,false,Total,Parallel,Random,7000000,162299
BsonJava,Java,false,IO,Single,Sequential,6000000,11840
BsonJava,Java,true,IO,Single,Sequential,6000000,11536
BsonJava,Java,false,IO,Parallel,Sequential,6000000,17993
BsonJava,Java,false,IO,Single,Random,6000000,839892
BsonJava,Java,true,IO,Single,Random,6000000,831276
BsonJava,Java,false,IO,Parallel,Random,6000000,105845
BsonJava,Java,false,Total,Single,Sequential,6000000,189292
BsonJava,Java,true,Total,Single,Sequential,6000000,318930
BsonJava,Java,false,Total,Parallel,Sequential,6000000,46315
BsonJava,Java,false,Total,Single,Random,6000000,1051477
BsonJava,Java,true,Total,Single,Random,6000000,1156166
BsonJava,Java,false,Total,Parallel,Random,6000000,128377
BsonJava,Java,false,IO,Single,Sequential,5000000,10783
BsonJava,Java,true,IO,Single,Sequential,5000000,10330
BsonJava,Java,false,IO,Parallel,Sequential,5000000,17393
BsonJava,Java,false,IO,Single,Random,5000000,702617
BsonJava,Java,true,IO,Single,Random,5000000,693708
BsonJava,Java,false,IO,Parallel,Random,5000000,90115
BsonJava,Java,false,Total,Single,Sequential,5000000,154314
BsonJava,Java,true,Total,Single,Sequential,5000000,261354
BsonJava,Java,false,Total,Parallel,Sequential,5000000,39883
BsonJava,Java,false,Total,Single,Random,5000000,870593
BsonJava,Java,true,Total,Single,Random,5000000,966907
BsonJava,Java,false,Total,Parallel,Random,5000000,109053
BsonJava,Java,false,IO,Single,Sequential,4000000,9705
BsonJava,Java,true,IO,Single,Sequential,4000000,8908
BsonJava,Java,false,IO,Parallel,Sequential,4000000,17212
BsonJava,Java,false,IO,Single,Random,4000000,561392
BsonJava,Java,true,IO,Single,Random,4000000,555329
BsonJava,Java,false,IO,Parallel,Random,4000000,74654
BsonJava,Java,false,Total,Single,Sequential,4000000,126288
BsonJava,Java,true,Total,Single,Sequential,4000000,211376
BsonJava,Java,false,Total,Parallel,Sequential,4000000,35504
BsonJava,Java,false,Total,Single,Random,4000000,698216
BsonJava,Java,true,Total,Single,Random,4000000,771963
BsonJava,Java,false,Total,Parallel,Random,4000000,93352
BsonJava,Java,false,IO,Single,Sequential,3000000,8323
BsonJava,Java,true,IO,Single,Sequential,3000000,7950
BsonJava,Java,false,IO,Parallel,Sequential,3000000,17996
BsonJava,Java,false,IO,Single,Random,3000000,424032
BsonJava,Java,true,IO,Single,Random,3000000,417853
BsonJava,Java,false,IO,Parallel,Random,3000000,58834
