baseline,language,taskset,execution,platform,seq_rand,nrow,time
FlatBufCPP,CPP,false,IO,Parallel,Sequential,5000000,30501
FlatBufCPP,CPP,false,Total,Single,Sequential,5000000,62554
FlatBufCPP,CPP,true,Total,Single,Sequential,5000000,62835
FlatBufCPP,CPP,false,Total,Parallel,Sequential,5000000,39269
FlatBufCPP,CPP,false,IO,Single,Sequential,4000000,25084
FlatBufCPP,CPP,true,IO,Single,Sequential,4000000,25134
FlatBufCPP,CPP,false,IO,Parallel,Sequential,4000000,24818
FlatBufCPP,CPP,false,Total,Single,Sequential,4000000,50613
FlatBufCPP,CPP,true,Total,Single,Sequential,4000000,50754
FlatBufCPP,CPP,false,Total,Parallel,Sequential,4000000,36364
FlatBufCPP,CPP,false,IO,Single,Sequential,3000000,19513
FlatBufCPP,CPP,true,IO,Single,Sequential,3000000,19557
FlatBufCPP,CPP,false,IO,Parallel,Sequential,3000000,19405
FlatBufCPP,CPP,false,Total,Single,Sequential,3000000,38471
FlatBufCPP,CPP,true,Total,Single,Sequential,3000000,38705
FlatBufCPP,CPP,false,Total,Parallel,Sequential,3000000,36730
FlatBufCPP,CPP,false,IO,Single,Sequential,2000000,13695
FlatBufCPP,CPP,true,IO,Single,Sequential,2000000,13678
FlatBufCPP,CPP,false,IO,Parallel,Sequential,2000000,13825
FlatBufCPP,CPP,false,Total,Single,Sequential,2000000,26459
FlatBufCPP,CPP,true,Total,Single,Sequential,2000000,26278
FlatBufCPP,CPP,false,Total,Parallel,Sequential,2000000,34473
FlatBufCPP,CPP,false,IO,Single,Sequential,1000000,8080
FlatBufCPP,CPP,true,IO,Single,Sequential,1000000,8113
FlatBufCPP,CPP,false,IO,Parallel,Sequential,1000000,8308
FlatBufCPP,CPP,false,Total,Single,Sequential,1000000,14409
FlatBufCPP,CPP,true,Total,Single,Sequential,1000000,14259
FlatBufCPP,CPP,false,Total,Parallel,Sequential,1000000,33546
JsonRust,Rust,false,IO,Single,Sequential,5000000,58346
